Number,Date,Price,Amount,15DayAverage,31DayAverage,Trend,predictionValues
2446,22/3/2021,21.441,23,21.458399999999997,21.314935483870965,21.34351283882176,0
2447,22/3/2021,21.066,12,21.52753333333333,21.312548387096776,21.315761554939584,0
2448,22/3/2021,21.952,28,21.519666666666662,21.32674193548387,21.379385399445628,0
2449,22/3/2021,21.665,15,21.648333333333333,21.369129032258066,21.407946859501063,0
2450,22/3/2021,22.067,22,21.639000000000003,21.378129032258062,21.47385217355096,0
2451,22/3/2021,21.91,26,21.52926666666667,21.38893548387097,21.517466956195864,0
2452,22/3/2021,22.171,15,21.595866666666662,21.39958064516129,21.582820260576277,0
2453,22/3/2021,21.581,25,21.572866666666666,21.406967741935482,21.58263823451865,0
2454,22/3/2021,21.71,21,21.4488,21.39496774193548,21.595374411066786,0
2455,22/3/2021,21.712,23,21.421333333333333,21.42254838709677,21.607036969960106,0
2456,22/3/2021,21.353,13,21.413333333333338,21.43396774193548,21.581633272964098,0
2457,22/3/2021,21.414,9,21.439466666666668,21.503580645161286,21.564869945667688,0
2458,23/3/2021,20.423,15,21.352999999999998,21.50677419354838,21.45068295110092,0
2459,23/3/2021,21.905,7,21.3266,21.504032258064516,21.496114655990826,0
2460,23/3/2021,21.223,6,21.304733333333335,21.514419354838715,21.468803190391743,0
2461,23/3/2021,19.58,5,21.327266666666663,21.501419354838713,21.279922871352568,0
2462,23/3/2021,20.654,5,21.310533333333336,21.514193548387098,21.21733058421731,0
2463,23/3/2021,21.832,4,21.298266666666667,21.54864516129032,21.27879752579558,0
2464,23/3/2021,22.057,3,21.353666666666673,21.539483870967743,21.356617773216023,0
2465,23/3/2021,20.77,9,21.364800000000002,21.52912903225807,21.29795599589442,0
2466,23/3/2021,21.514,10,21.4468,21.48725806451613,21.319560396304976,0
2467,23/3/2021,21.843,11,21.452066666666667,21.448903225806454,21.371904356674477,0
2468,23/3/2021,21.919,15,21.452399999999997,21.38432258064516,21.426613921007032,0
2469,23/3/2021,21.459,13,21.558066666666665,21.33138709677419,21.42985252890633,0
2470,23/3/2021,21.528,12,21.636933333333335,21.278419354838707,21.439667276015697,0
2471,23/3/2021,22.184,11,21.65706666666667,21.218,21.514100548414127,0
2472,23/3/2021,21.581,19,21.631133333333334,21.165322580645164,21.520790493572715,0
2473,23/3/2021,21.653,17,21.6694,21.16116129032258,21.53401144421544,0
2474,23/3/2021,21.984,17,21.619733333333336,21.144967741935485,21.579010299793897,0
2475,23/3/2021,21.228,18,21.544933333333333,21.121612903225806,21.54390926981451,0
2476,23/3/2021,21.165,23,21.428266666666666,21.107806451612905,21.50601834283306,0
2477,23/3/2021,21.837,16,21.326999999999998,21.152516129032257,21.539116508549753,0
2478,23/3/2021,22.134,17,21.229666666666667,21.16625806451613,21.598604857694777,0
2479,23/3/2021,21.668,14,21.073333333333334,21.13135483870968,21.605544371925298,0
2480,23/3/2021,21.344,26,20.949266666666666,21.090806451612906,21.579389934732767,0
2481,23/3/2021,20.769,15,20.924733333333336,21.07161290322581,21.49835094125949,0
2482,24/3/2021,20.721,14,20.7872,21.052290322580642,21.42061584713354,0
2483,24/3/2021,20.169,8,20.784066666666664,21.02432258064516,21.295454262420186,0
2484,24/3/2021,19.94,7,20.759400000000003,20.99667741935484,21.159908836178168,0
2485,24/3/2021,20.068,4,20.70133333333333,20.990451612903225,21.050717952560355,0
2486,24/3/2021,19.839,12,20.631066666666666,21.005483870967744,20.92954615730432,0
2487,24/3/2021,19.72,3,20.569866666666666,20.952645161290327,20.80859154157389,0
2488,24/3/2021,21.285,6,20.533600000000003,20.913838709677428,20.8562323874165,0
2489,24/3/2021,19.921,6,20.494000000000003,20.88787096774194,20.76270914867485,0
2490,24/3/2021,21.181,13,20.506933333333336,20.860064516129032,20.804538233807364,0
2491,24/3/2021,20.795,15,20.56073333333334,20.845516129032255,20.803584410426627,0
2492,24/3/2021,20.966,9,20.635533333333335,20.82977419354839,20.819825969383963,0
2493,24/3/2021,21.08,13,20.7154,20.80245161290323,20.845843372445568,0
2494,24/3/2021,20.75,20,20.859066666666664,20.79490322580645,20.83625903520101,0
2495,24/3/2021,20.8,17,20.914133333333332,20.807258064516127,20.832633131680907,0
2496,24/3/2021,20.175,18,20.853666666666665,20.832806451612903,20.766869818512816,0
2497,24/3/2021,20.915,12,20.915466666666664,20.810354838709674,20.781682836661535,0
2498,24/3/2021,20.976,22,20.911533333333335,20.808774193548388,20.801114552995383,0
2499,24/3/2021,21.062,25,20.910333333333334,20.831387096774197,20.827203097695847,0
2500,24/3/2021,21.266,25,20.89106666666667,20.854548387096777,20.871082787926262,0
2501,24/3/2021,21.994,21,20.88506666666667,20.866258064516135,20.983374509133636,0
2502,24/3/2021,20.546,25,20.96173333333333,20.92745161290323,20.939637058220274,0
2503,24/3/2021,20.378,15,21.045133333333332,21.003935483870972,20.883473352398248,0
2504,24/3/2021,20.848,12,21.175866666666668,21.002645161290324,20.879926017158425,0
2505,24/3/2021,21.122,14,21.119733333333333,21.03151612903226,20.904133415442583,0
2506,25/3/2021,20.777,12,21.099466666666665,21.01883870967742,20.891420073898324,0
2507,25/3/2021,20.677,3,21.086666666666666,21.02467741935484,20.86997806650849,0
2508,25/3/2021,20.99,9,21.046133333333337,21.017516129032263,20.88198025985764,0
2509,25/3/2021,21.9,7,20.94193333333333,21.018870967741933,20.983782233871878,0
2510,25/3/2021,22.051,4,21.02126666666667,21.03774193548387,21.090504010484693,0
2511,25/3/2021,22.136,6,21.13546666666667,21.059193548387093,21.195053609436226,0
2512,25/3/2021,20.073,4,21.16193333333333,21.095709677419357,21.082848248492603,0
2513,25/3/2021,20.672,4,21.14153333333333,21.0761935483871,21.041763423643342,0
2514,25/3/2021,20.87,9,21.14226666666667,21.062129032258063,21.02458708127901,0
2515,25/3/2021,20.658,16,21.162200000000002,21.087096774193547,20.987928373151107,0
2516,25/3/2021,20.431,16,21.145799999999998,21.104000000000003,20.932235535835996,0
2517,25/3/2021,21.736,17,21.093933333333336,21.095677419354843,21.0126119822524,0
2518,25/3/2021,22.091,21,21.046200000000002,21.11774193548387,21.12045078402716,0
2519,25/3/2021,21.245,13,21.001466666666662,21.138741935483868,21.132905705624445,0
2520,25/3/2021,20.816,20,21.083733333333335,21.151064516129036,21.101215135062,0
2521,25/3/2021,20.788,25,21.0596,21.142903225806457,21.0698936215558,0
2522,25/3/2021,20.976,27,21.0376,21.14241935483871,21.06050425940022,0
2523,25/3/2021,20.744,17,21.11613333333333,21.14316129032259,21.028853833460197,0
2524,25/3/2021,21.122,22,21.206733333333332,21.159935483870967,21.038168450114178,0
2525,25/3/2021,21.335,27,21.20673333333333,21.132290322580648,21.067851605102764,0
2526,25/3/2021,21.465,27,21.149333333333335,21.109483870967747,21.107566444592486,0
2527,25/3/2021,21.307,24,21.134933333333333,21.093451612903227,21.12750980013324,0
2528,25/3/2021,20.31,13,21.162533333333332,21.139741935483872,21.045758820119914,0
2529,25/3/2021,20.54,18,21.16793333333333,21.158483870967743,20.995182938107924,0
2530,26/3/2021,21.836,8,21.153666666666666,21.17193548387097,21.07926464429713,0
2531,26/3/2021,21.79,7,21.150733333333335,21.20416129032258,21.150338179867415,0
2532,26/3/2021,21.736,8,21.176599999999997,21.245806451612903,21.208904361880673,0
2533,26/3/2021,21.23,7,21.15713333333333,21.24822580645161,21.21101392569261,0
2534,26/3/2021,21.029,7,21.149066666666663,21.215935483870968,21.192812533123345,0
2535,26/3/2021,21.23,7,21.1712,21.19716129032258,21.196531279811012,0
2536,26/3/2021,20.869,5,21.251066666666663,21.212612903225804,21.163778151829913,0
2537,26/3/2021,20.762,8,21.2986,21.237677419354835,21.123600336646923,0
2538,26/3/2021,20.7,13,21.262,21.243612903225806,21.08124030298223,0
2539,26/3/2021,21.51,11,21.25313333333333,21.26893548387097,21.12411627268401,0
2540,26/3/2021,21.043,15,21.2522,21.254677419354838,21.116004645415607,0
2541,26/3/2021,21.344,19,21.290933333333335,21.249645161290328,21.138804180874047,0
2542,26/3/2021,21.639,16,21.295,21.237032258064513,21.18882376278664,0
2543,26/3/2021,21.508,8,21.2572,21.240129032258064,21.220741386507978,0
2544,26/3/2021,21.253,14,21.2856,21.269032258064517,21.22396724785718,0
2545,26/3/2021,21.287,17,21.33913333333333,21.29541935483871,21.23027052307146,0
2546,26/3/2021,21.657,22,21.3698,21.28216129032258,21.272943470764318,0
2547,26/3/2021,21.722,24,21.371066666666668,21.283677419354838,21.317849123687886,0
2548,26/3/2021,21.811,16,21.346866666666664,21.261612903225807,21.3671642113191,0
2549,26/3/2021,21.09,27,21.335866666666664,21.249129032258068,21.339447790187194,0
2550,26/3/2021,20.663,31,21.2982,21.25235483870968,21.271803011168473,0
2551,26/3/2021,21.295,15,21.291200000000003,21.253258064516128,21.274122710051625,0
2552,26/3/2021,21.565,21,21.28806666666667,21.267161290322587,21.303210439046463,0
2553,26/3/2021,21.16,21,21.292800000000003,21.279612903225807,21.288889395141815,0
2554,27/3/2021,21.529,15,21.277333333333335,21.288612903225808,21.312900455627634,0
2555,27/3/2021,20.68,11,21.285,21.263193548387097,21.24961041006487,0
2556,27/3/2021,21.179,10,21.2344,21.247129032258066,21.242549369058384,0
2557,27/3/2021,21.074,8,21.217933333333335,21.237516129032254,21.225694432152544,0
2558,27/3/2021,21.403,4,21.249000000000002,21.23851612903226,21.24342498893729,0
2559,27/3/2021,21.206,9,21.246533333333332,21.228548387096776,21.23968249004356,0
2560,27/3/2021,21.358,10,21.228866666666665,21.244193548387095,21.251514241039203,0
2561,27/3/2021,21.425,7,21.22806666666667,21.225870967741937,21.268862816935282,0
2562,27/3/2021,21.837,8,21.1914,21.205290322580648,21.325676535241755,0
2563,27/3/2021,21.052,9,21.194200000000002,21.17070967741936,21.29830888171758,0
2564,27/3/2021,20.843,10,21.151933333333336,21.147000000000002,21.252777993545823,0
2565,27/3/2021,21.129,13,21.150066666666667,21.18529032258065,21.240400194191242,0
2566,27/3/2021,21.258,13,21.16786666666667,21.232258064516135,21.242160174772117,0
2567,27/3/2021,21.3,18,21.1674,21.208548387096776,21.247944157294906,0
2568,27/3/2021,21.148,19,21.192733333333333,21.1938064516129,21.237949741565416,0
2569,27/3/2021,20.979,12,21.145666666666664,21.219387096774188,21.212054767408873,0
2570,27/3/2021,20.722,29,21.09113333333333,21.24219354838709,21.163049290667985,0
2571,27/3/2021,20.545,20,21.06433333333333,21.274903225806447,21.10124436160119,0
2572,27/3/2021,21.046,23,21.079866666666668,21.310225806451616,21.095719925441074,0
2573,27/3/2021,21.67,21,21.1564,21.296967741935482,21.153147932896967,0
2574,27/3/2021,21.199,27,21.213800000000003,21.310387096774193,21.157733139607274,0
2575,27/3/2021,21.738,15,21.164466666666666,21.331032258064514,21.215759825646547,0
2576,27/3/2021,20.719,12,21.161800000000003,21.331290322580646,21.166083843081893,0
2577,27/3/2021,21.019,13,21.226733333333332,21.352516129032256,21.151375458773703,0
2578,28/3/2021,20.65,12,21.327666666666666,21.360838709677417,21.101237912896334,0
2579,28/3/2021,21.076,9,21.40426666666667,21.402838709677425,21.0987141216067,0
2580,28/3/2021,22.277,9,21.486133333333335,21.420354838709684,21.21654270944603,0
2581,28/3/2021,22.119,7,21.418999999999997,21.434032258064516,21.306788438501428,0
2582,28/3/2021,20.56,5,21.460333333333335,21.440645161290323,21.232109594651288,0
2583,28/3/2021,21.108,8,21.467533333333336,21.408483870967743,21.21969863518616,0
2584,28/3/2021,21.953,5,21.510666666666662,21.418612903225803,21.293028771667544,0
2585,28/3/2021,22.236,6,21.581599999999995,21.423870967741934,21.38732589450079,0
2586,28/3/2021,21.694,7,21.677933333333335,21.448096774193548,21.41799330505071,0
2587,28/3/2021,22.274,10,21.763133333333332,21.467129032258065,21.50359397454564,0
2588,28/3/2021,20.663,14,21.70373333333334,21.443193548387093,21.419534577091078,0
2589,28/3/2021,21.819,12,21.666,21.400290322580645,21.45948111938197,0
2590,28/3/2021,21.846,14,21.726200000000002,21.37225806451613,21.498133007443773,0
2591,28/3/2021,21.366,19,21.67253333333333,21.34083870967742,21.484919706699397,0
2592,28/3/2021,22.083,15,21.639799999999997,21.35216129032258,21.544727736029458,0
2593,28/3/2021,22.095,12,21.56686666666667,21.38183870967742,21.599754962426513,0
2594,28/3/2021,22.354,15,21.552133333333334,21.415903225806453,21.67517946618386,0
2595,28/3/2021,21.386,22,21.4762,21.406709677419354,21.646261519565474,0
2596,28/3/2021,21.553,25,21.452266666666667,21.350419354838706,21.636935367608928,0
2597,28/3/2021,21.463,17,21.353666666666665,21.290645161290318,21.619541830848036,0
2598,28/3/2021,20.303,28,21.252599999999994,21.297193548387096,21.487887647763234,0
2599,28/3/2021,21.462,12,21.212466666666668,21.29716129032258,21.48529888298691,0
2600,28/3/2021,21.142,14,21.14493333333333,21.270451612903226,21.45096899468822,0
2601,28/3/2021,21.473,16,21.134533333333334,21.25222580645161,21.4531720952194,0
2602,29/3/2021,21.135,12,21.091333333333335,21.231322580645163,21.42135488569746,0
2603,29/3/2021,20.304,8,21.051666666666662,21.19916129032258,21.309619397127715,0
2604,29/3/2021,20.34,4,20.983599999999992,21.225129032258067,21.21265745741494,0
2605,29/3/2021,20.33,6,20.9038,21.1981935483871,21.12439171167345,0
2606,29/3/2021,20.764,5,20.934466666666665,21.17322580645161,21.088352540506104,0
2607,29/3/2021,21.07,7,20.9108,21.175741935483874,21.086517286455493,0
2608,29/3/2021,21.939,5,20.909666666666666,21.147032258064513,21.171765557809945,0
2609,29/3/2021,21.706,11,20.922866666666668,21.112290322580645,21.22518900202895,0
2610,29/3/2021,20.791,4,20.91693333333333,21.103774193548386,21.181770101826057,0
2611,29/3/2021,20.532,12,20.981799999999996,21.109129032258064,21.11679309164345,0
2612,29/3/2021,20.266,13,21.057000000000002,21.114903225806447,21.031713782479105,0
2613,29/3/2021,20.763,15,21.100599999999993,21.12641935483871,21.004842404231194,0
2614,29/3/2021,21.107,22,21.121133333333333,21.172838709677418,21.015058163808078,0
2615,29/3/2021,21.125,17,21.146066666666666,21.189225806451613,21.02605234742727,0
2616,29/3/2021,21.671,23,21.096333333333334,21.193935483870966,21.090547112684547,0
2617,29/3/2021,21.046,23,21.05046666666667,21.185548387096777,21.086092401416096,0
2618,29/3/2021,21.277,23,21.137066666666666,21.193774193548393,21.10518316127449,0
2619,29/3/2021,21.468,14,21.20506666666667,21.175903225806454,21.14146484514704,0
2620,29/3/2021,20.984,20,21.302799999999998,21.21196774193549,21.12571836063234,0
2621,29/3/2021,21.072,25,21.373266666666666,21.261741935483876,21.120346524569108,0
2622,29/3/2021,21.444,13,21.4156,21.230967741935483,21.1527118721122,0
2623,29/3/2021,21.193,14,21.47193333333333,21.2378064516129,21.156740684900978,0
2624,29/3/2021,21.018,11,21.446399999999993,21.197258064516134,21.14286661641088,0
2625,29/3/2021,22.09,9,21.457533333333334,21.194709677419358,21.237579954769792,0
2626,30/3/2021,21.552,9,21.46506666666667,21.23122580645161,21.269021959292814,0
2627,30/3/2021,21.732,5,21.350533333333335,21.248064516129027,21.315319763363537,0
2628,30/3/2021,21.82,7,21.382133333333336,21.294161290322585,21.36578778702718,0
2629,30/3/2021,21.742,4,21.43553333333334,21.34383870967742,21.403409008324463,0
2630,30/3/2021,21.97,5,21.3266,21.38551612903226,21.460068107492017,0
2631,30/3/2021,21.288,4,21.332533333333334,21.43241935483871,21.442861296742812,0
2632,30/3/2021,21.213,2,21.310133333333336,21.41354838709677,21.419875167068533,0
2633,30/3/2021,21.39,11,21.27926666666667,21.391612903225806,21.41688765036168,0
2634,30/3/2021,19.75,3,21.303999999999995,21.347193548387093,21.250198885325513,0
2635,30/3/2021,21.458,17,21.258799999999997,21.30712903225806,21.270978996792962,0
2636,30/3/2021,21.873,11,21.250466666666668,21.288387096774194,21.331181097113667,0
2637,30/3/2021,19.81,13,21.28786666666667,21.245741935483874,21.179062987402304,0
2638,30/3/2021,21.282,18,21.316466666666663,21.21870967741936,21.189356688662073,0
2639,30/3/2021,20.682,15,21.402533333333334,21.20161290322581,21.138621019795867,0
2640,30/3/2021,21.627,17,21.394066666666667,21.160709677419355,21.187458917816283,0
2641,30/3/2021,21.923,13,21.3258,21.0991935483871,21.261013026034654,0
2642,30/3/2021,21.054,20,21.335799999999995,21.11445161290322,21.240311723431187,0
2643,30/3/2021,21.695,21,21.253666666666668,21.074935483870966,21.285780551088067,0
2644,30/3/2021,22.303,17,21.155666666666665,21.068774193548382,21.38750249597926,0
2645,30/3/2021,22.399,12,21.151666666666664,21.039193548387093,21.48865224638133,0
2646,30/3/2021,22.579,16,21.1066,20.977806451612903,21.597687021743198,0
2647,30/3/2021,21.086,12,21.10533333333333,20.980516129032257,21.54651831956888,0
2648,30/3/2021,20.366,10,20.9802,20.993935483870963,21.428466487611992,0
2649,30/3/2021,19.9,8,20.864199999999997,20.980838709677418,21.27561983885079,0
2650,31/3/2021,20.226,7,20.92893333333333,21.038419354838712,21.17065785496571,0
2651,31/3/2021,20.403,12,20.849733333333337,21.001806451612904,21.09389206946914,0
2652,31/3/2021,19.75,11,20.8048,21.00338709677419,20.959502862522225,0
2653,31/3/2021,20.606,4,20.699866666666665,21.05525806451613,20.924152576270004,0
2654,31/3/2021,20.663,6,20.532400000000003,21.050741935483874,20.898037318643006,0
2655,31/3/2021,19.75,9,20.551466666666666,21.0811935483871,20.783233586778707,0
2656,31/3/2021,20.183,11,20.635666666666665,21.061645161290322,20.723210228100836,0
2657,31/3/2021,22.025,4,20.707933333333333,21.03503225806451,20.853389205290753,0
2658,31/3/2021,20.507,11,20.795200000000005,21.005258064516127,20.818750284761677,0
2659,31/3/2021,21.629,5,20.789866666666665,20.95770967741935,20.899775256285512,0
2660,31/3/2021,20.825,12,20.93466666666667,20.921806451612905,20.89229773065696,0
